Id,Price
16786,116187.47269875272
16230,200985.26581140983
6552,187537.71526690663
923,221870.82628439594
9602,269527.933827158
5857,230616.5311858081
8120,171992.5182102336
7134,180170.68942343458
11726,173478.53191832016
8069,121320.15926209251
12420,175346.68032820366
8604,187414.00805380958
4854,269608.4542364217
12212,189355.29155631005
12099,377426.12390072586
3882,341782.97185969085
6995,346191.8191743789
10172,197236.1243264743
11672,369654.0355873958
12897,296365.6684712704
16097,186670.69541000397
6779,274913.89724850265
11199,187901.34836352966
10816,248313.74432021912
143,434110.4688914398
5399,259956.84487609283
3286,156231.5614141313
13706,176405.46900644075
1935,418362.13459637505
16000,183218.38909926068
2860,201959.64707324497
11407,163643.9513754507
16378,283343.8359888718
12278,178647.8802520991
3842,189314.68455458025
2692,328622.7672603488
7699,176926.12758336577
6825,240250.9262649295
7268,181496.03179996402
1477,340311.9055723343
9887,200981.86501236784
9436,181330.75512006655
3179,254896.1493966336
1350,448235.5573740121
10643,213722.76852843392
5793,194118.49049280712
11494,264347.0095119848
4206,225467.79578362536
12419,228057.77359043004
8530,223238.1465506821
5985,178352.69441742712
8908,203619.7569997264
256,119370.40275935199
7234,175564.84946718893
5648,206124.12783600375
3014,187435.3961387093
2184,174407.0569066529
9189,282907.2039998538
14884,183330.61845553684
10333,174650.0500468136
15896,140098.77297121458
13269,196993.8729418291
8603,259796.06418919284
15087,172278.96562308606
4344,174484.00393024995
7981,69439.49850149847
10908,240389.59791735257
6190,169775.04238228954
11742,216145.35650130667
9224,142584.8652503389
14667,191242.8307165727
458,181857.6315223706
2464,300598.03092583595
12320,258763.05393099267
278,185504.01215248014
2912,179771.70540788627
6698,217805.76734698913
4510,119650.74664114584
4183,198131.61809800458
5551,222458.83357406702
12187,166649.75471691418
7948,212107.1056072605
10808,184707.90372020565
12432,198378.61683337457
5356,177269.3283792971
8984,568991.8836322869
9203,173755.27284109098
15412,97532.77176449713
12041,121294.44015307417
7644,266691.5468833949
7071,178937.30612804194
10685,183339.87097331908
6763,323698.1834921345
940,139093.44156801776
14959,198614.8349865554
1338,164894.88341234115
5351,118842.0601190896
6524,185698.99239502038
12516,154261.83657100974
3288,261380.54912792976
3146,237991.0508166136
3954,181357.1191476234
11955,149040.4506334418
1211,240509.9896648587
15668,202778.87665675057
1320,94065.09414916833
9108,160582.43882295256
16482,333468.80379576125
5017,162476.3614417521
8290,232621.56029738835
4304,410648.7068862042
1930,227644.44805270058
12530,178580.91827595382
11295,324096.33961103624
3002,147294.28213189065
15483,166773.85367985597
11525,214689.27371720586
13978,127170.71774407783
4885,151061.623478436
8325,178796.16211455996
3630,119727.9781883111
9165,185425.34140974106
13945,250837.53287614524
10663,197368.46298551853
14803,180180.7256553952
7621,166704.14465352663
8205,236110.96184095473
10387,200743.17288211157
5457,147516.59182052437
10234,332099.48830616666
6251,175478.11123781456
701,238978.78080564187
7930,169747.31784544396
15028,152551.21865159934
12172,78692.66912797744
5805,190698.60625298345
7411,295393.999610348
14806,164245.13272488903
7890,163976.4649562596
10440,122035.8636855266
14926,166302.12900062074
5381,159321.8150889263
3800,345174.4492195581
10511,211672.36450748637
9324,264030.5203389144
3313,204719.394662489
7351,157966.07031130733
8459,178039.80776543156
9957,148651.77954690543
12024,152901.91095605626
4380,238115.72280056938
5042,120310.31499671031
13289,144581.87194335635
13407,399453.17403617216
13258,152017.53085313528
15993,270750.07502929476
12525,183768.11145592292
4062,210690.81795078085
12065,222514.8796560187
8227,162628.35687349387
11333,160938.76847933204
2867,137330.70143961988
3319,259119.5131414511
3523,329126.6916103223
7055,201663.7306653884
14930,176477.586373045
3444,138128.59396611503
2940,325942.0999584842
6935,344485.7892275939
16116,401339.9607965963
13370,236714.25801402025
6103,229575.3210242186
7446,182632.15772112767
1859,178879.47003642493
4079,171470.57043476976
3228,204415.02613200882
9665,166585.72584434642
15957,352415.40497329267
11533,196949.09946641198
2314,123614.63984340028
4096,193696.7887667387
13437,175477.31968398578
5980,216859.3208832966
2008,195235.75436533458
6754,204892.37808283418
4129,155915.13731452663
14557,236795.79948718066
7096,337153.7946760668
14297,278305.0622079151
3967,241195.95184409327
16485,117713.14897825684
13075,277962.1625521665
14289,204965.59397254366
10988,161272.9277802809
3230,148615.25550394368
13250,175539.372625972
2559,140597.54054397484
7739,300008.86944729777
7213,168413.11674074447
6639,230252.45142492856
3164,337927.88562065765
15207,153528.56015196454
5113,182077.7818271423
3929,141116.30324691228
14493,264221.94252270326
11110,176942.99451744687
2033,206370.40960914362
16057,208740.16041755024
16709,223412.55610934366
14313,152940.2761583085
1028,324964.3831069353
7187,113525.58335272515
3738,310337.7943708632
9869,342948.33256131195
12644,201796.97680673085
3686,123860.29675558992
9196,240196.79435445476
12326,198136.84768431808
4936,210074.17514985666
13314,167938.3172841655
9857,391662.1580960457
519,195671.5475181171
8410,174376.86759189705
1720,178278.74151074543
10341,208166.86003946833
14415,176511.32557616904
10613,315261.9312915942
8027,199753.79198937104
15539,271131.4829052406
7431,270857.87316753296
1370,144627.54261908258
12708,154438.67407331275
2250,217975.07945683732
14758,144171.32701813657
8525,347770.7541568071
1538,296568.865501758
1142,150470.03861868533
1152,235300.69732735457
9802,183252.64459044195
3331,277779.1752898019
15203,186881.83602747027
4247,181051.4846103394
1976,492379.5030251593
2346,209351.90404150623
10078,233099.12787889206
1938,208046.65866379102
7819,194618.10533931572
2168,248171.6304380799
15634,224380.27343167152
8465,223330.0545235751
9313,155961.8354456262
6539,132240.58257106502
6325,101065.84688390153
13442,278929.60459835525
9967,227241.85683204938
7893,237395.44317419632
2861,181068.84490778204
11031,341586.6205780257
15073,130184.13270519466
13837,168859.27734055207
2524,228126.9631381061
8617,207962.94380474574
13513,175093.9355190918
3081,182467.73020218016
10675,340027.7613407261
1907,95990.4530805428
4872,245423.57014613936
16274,279751.8525912877
11837,239760.3239628907
16577,230509.43604042765
5231,335120.0888041694
11315,197674.37599128942
273,200743.17288211157
8363,223371.06449160096
4255,218629.54202491336
16330,258659.94879024746
11528,171078.88279258044
14799,280991.39495399717
1611,262193.05484267214
9234,191537.48374768184
1633,110094.20413553595
6791,273416.2054364167
11567,406352.2960147317
3070,213530.2654759442
12094,224120.0171633759
14335,382418.9900517197
137,165793.84542494803
7182,157735.76194242612
11718,185194.71276225813
5194,97146.86025007907
97,353953.7627990426
5118,437832.37932707695
13920,241096.80272588096
9952,188270.259077403
15337,199959.56606905092
10243,214122.06694648552
4048,276481.1533147908
171,183525.68223175156
11378,163004.5003904549
14190,170326.69732987863
15265,134900.1343620635
2740,133224.27478326103
5573,295619.45751340035
4481,242372.17164977678
2631,147488.94357611326
4984,248491.4654491484
16466,203724.5730228499
16716,122844.92905142775
15325,173948.7346506252
10115,183618.07249003506
117,215611.88684238523
5476,126606.19217719599
11757,177738.70962898384
12359,123462.10774615753
15546,188327.94600680136
8133,157129.1449091373
9018,229779.30700135336
2075,164596.26149413412
11170,325212.2517692436
15733,220180.70487152887
9280,143376.78425339633
10734,320621.2000938362
14071,157973.2824749095
7373,240075.47820934557
14736,174149.91454937757
3458,122237.42697474704
6183,174469.52998480565
7825,213930.50607879073
16775,185182.01060938812
5717,173767.3447020118
12397,140282.77423537016
8189,486777.0015245484
4423,202980.85840453618
3994,105625.00997573216
10342,190135.51639635465
10051,182970.57505930922
9453,143996.0205684341
12593,386783.0478512868
1274,90019.1375325105
6933,289762.23101886874
1761,151259.52333521788
7157,325270.78905198164
15169,149724.0312404802
6792,339589.6349675456
13830,177909.6847328141
7240,187580.4986909263
3051,293332.91787707334
6550,117907.34429864744
4603,195561.43107590175
5729,154765.16471690303
13473,326225.7528696493
15104,139433.54923046933
6599,339932.7872367945
2216,324349.98650711076
8721,310471.98428863526
3645,190201.79003575366
8664,214606.15312447076
11001,184809.71651374304
753,166631.82980568762
8129,234146.33887962744
15235,171631.53699790608
3359,186524.6939227198
10424,334987.83194897877
10226,211108.41274069986
9252,170632.07710495003
3008,248293.5723832288
5849,180562.52237979014
8494,217035.52520346412
6764,314096.1149085325
12445,324814.8049944401
11716,179795.26298780343
4508,120004.41352625938
5669,197597.3438478184
11427,124860.40488336171
11065,179366.8234983351
8910,224522.93757935025
16401,104663.0876617735
11913,149592.5591331799
6221,205870.28802440132
10839,183047.6564112701
2809,209283.01840981154
13311,149682.75202682483
6866,186206.9498018441
6019,177008.0931078925
3024,170620.85950050372
1391,231780.26036637268
15904,233202.42681295314
15858,256203.88020193673
9911,201376.5238147868
16579,198669.42644425938
4394,320358.3377292978
1468,480222.0515045843
12965,151685.5700658147
2249,198199.50242790475
14384,157355.50975176395
13040,123575.10435519059
8872,142366.66511527693
12864,219609.20242373753
15712,143187.77612402744
14049,158091.7615534265
1840,109551.83740779772
12019,179515.30354001027
8948,171470.8888256241
15154,233646.5990627669
6943,148408.01402138674
12564,374944.50975605095
12766,166759.62932572816
7255,242867.47072298275
7962,150891.06431165713
709,139657.2812385415
4634,142083.64567213357
889,218925.22865015562
4774,126827.96388910897
13890,158506.03204568705
15431,142240.7337497001
8726,306749.2188996745
10373,137766.66406711296
6413,186213.8972044937
9761,133950.65438834042
15864,176986.4857470159
6147,135530.345789479
3384,236252.11603919778
320,245276.08220033464
8006,211085.0705979911
14395,183553.4189154803
14976,107744.94503670253
12185,221755.53162728983
4779,114246.2505903952
8551,159915.63667270204
9025,258024.22184199325
10616,218769.6085017923
7475,106240.74309923715
6341,307913.02282439166
14163,142730.0112894699
2211,213843.41326484628
10532,283598.0092944992
14338,135666.04565637236
831,179575.41945846076
3382,175895.58870016228
9209,305054.40119651915
7188,222361.74692852027
7197,211709.851861193
11270,169569.8215498976
15918,92135.05546943171
6937,566398.3482417534
6178,178404.00093916024
10668,128066.34369296768
1413,279143.8480779439
6884,256065.64662326046
8266,195797.75402025238
14019,170058.74637392533
16764,142740.5094748598
15306,183874.93824848614
3740,182593.55679081887
5298,186061.68333026837
8319,182685.2863284766
4229,185102.83733345865
13429,189853.87359718376
1753,246260.69487536143
860,232916.92191734287
14219,161182.2764808356
12113,200585.63747139406
11309,150536.29931739357
9930,200785.42840192196
10570,196795.35869227906
2839,152508.8975536528
6699,121444.61385454731
16647,120350.97308185964
5325,232628.72612420577
13733,164021.5044488505
7818,347165.9184182874
12505,227884.6608769178
9489,192560.35029289313
10106,190221.15218879588
7864,197031.8337915424
5134,207087.5060397951
11859,149320.5788596018
7440,288734.7364724203
1525,335081.8527453092
7339,183569.92562003716
8,314329.40148107556
3248,111537.15164019329
8995,252894.70699396048
15178,69490.00196959305
8594,164052.86839044318
15770,258627.08391319317
15859,360563.2889887344
1735,309263.6158399141
11410,496731.2359103771
16397,163270.59093159932
3572,147387.8030739582
5501,106996.20327383913
969,197886.328693259
6977,398945.2216114274
1233,180665.37471909064
4258,162460.06196696538
90,208032.39976869893
16650,187381.73040640206
197,110126.1446513932
12514,281085.6003200232
4367,196884.60160567824
3199,176117.42369016222
5600,202187.33613520235
11641,155207.67435784228
14609,122508.76770449925
12775,163644.49359419636
14240,154391.4804730797
7933,224141.92375682277
6945,343469.5129535941
14006,203069.5401006646
6320,273385.50680506806
12061,187293.3327918764
16369,209619.168747116
16354,377802.9330746042
3970,372415.3891261664
1048,200904.69000290564
3639,225030.84351008103
14448,238465.542445659
2812,332207.29712008033
3932,152673.72630851762
14875,247572.92057139587
8883,113232.86012413345
7622,285794.00463145936
7252,125706.92066716675
9751,172881.0065703117
2378,210243.80213378492
6816,236935.9947208392
15358,201463.83010657664
7843,157931.42217501678
10448,387366.732093808
7840,289154.6895880201
8880,251813.73030071563
12551,345328.2848220894
15470,194557.74527131615
16207,224741.777628319
12123,117551.27591134275
15247,216637.68589685395
7481,216350.96036504314
16171,333282.61163906
7461,324035.0591367355
902,220928.08012380623
13094,162208.2470319954
11584,250299.8641293294
4462,198103.00306834516
15576,143327.5750372263
16606,263136.4929762144
5427,332858.53195961035
7725,167197.1099079114
5409,170354.61461190463
12579,122822.06288381269
12013,241648.04249672973
11321,199602.73058720827
9932,147426.78893791224
591,162903.03088301915
10357,203935.73066474282
3336,249658.13755902072
13,175728.82357431282
4809,218276.4571085081
7555,187644.04638873346
15172,374622.2831863413
6989,154586.03281247194
4707,193526.219578859
2046,234768.09580708397
6495,144764.2602214082
3873,178483.71788541597
7061,198303.1124824143
12112,209751.30279730435
8917,357193.5643642723
7735,152552.9314859266
16442,214555.14501517537
4244,151699.6482054362
3747,379208.050010909
11086,188294.26534879024
10080,196637.6888859458
15057,217256.9456481937
1331,195476.2211964278
8891,181009.3192883518
13411,226570.90754171912
16730,250056.46529794554
2267,200159.76590571494
3022,176131.42896920018
11190,215169.31456087413
11857,179209.49222290964
9318,170384.1319644138
16512,209331.9340196725
2053,241008.9456590845
13707,121464.57340513768
12143,150562.44171261654
14080,166406.68174160653
6130,180055.4942651698
7936,104522.9659101055
10101,181605.66400049085
5663,215007.86808091737
14811,121724.00957407549
1366,192490.80598859064
908,186199.20769683423
2953,126677.11088740156
14629,141274.65488340618
15096,248052.2901092804
2115,176556.00901114426
11770,165776.07317099057
12701,193834.39971249193
14584,133601.95650462116
1893,426442.9939380578
9501,528719.1740990966
2138,102602.94126385145
9346,192796.17898778495
15960,383720.41083550645
8230,161703.44219556826
13843,218670.5487842223
13810,204473.39405190424
15650,181656.0217855517
9974,146696.6557797251
12200,220923.20395531732
538,180150.97300707814
5334,220378.56442192037
14823,108655.73465947615
4817,177804.43350581056
9041,199098.07057906783
4359,262678.9375896365
4852,294989.2532113427
10141,139038.8402865193
1503,181405.69739679177
16256,394630.6385861957
683,92101.93410746094
14382,190044.5308717181
7248,201847.97180737733
1200,162099.78321213112
3563,172944.47202015185
3681,408765.0572957154
3053,264783.1979533165
4099,231908.4416338725
807,148084.08769788922
4658,349502.93720718636
3535,178356.07963870696
12548,162679.805101194
10488,207207.24574416075
5851,144280.55260145734
13736,247565.2917822199
875,168725.32304103408
14449,154840.4006525186
3958,356344.9623574505
10727,176560.86513433792
11296,131672.78827699382
13646,220534.0632696216
9599,223167.33875070218
7135,236814.18406076514
5943,312472.60240483895
2695,268667.9412802149
6766,270861.72219419526
5630,165702.14931682372
13586,227179.62470230152
3507,444636.08894377947
10014,138922.30797455658
459,231725.689093463
3582,182941.19973021306
8560,239900.6459279269
3372,181899.68948961757
13109,249099.36949607334
8160,232111.57601438812
10706,192980.78215986854
9104,334543.9656093269
2870,194881.92989280118
13712,155530.9926850021
13924,134426.3476311039
798,227953.6153697612
9750,414556.21813886263
16248,312529.785324925
3170,171230.769064752
12700,211552.53558340055
10601,159727.0611896955
514,178683.51068877202
4010,336533.74668144353
8124,159335.16918452052
10800,177307.08875635025
13628,204030.65537999282
11637,143007.54928766587
781,181805.7949385666
16156,223548.47510406072
12618,242711.5826503068
9766,195114.53202833625
15987,276393.5553366603
11051,322064.43140071904
7673,251040.1559485629
1245,253472.80396024574
2443,148761.11110263056
7413,73028.19921271912
310,160019.03731482138
10921,198375.3285367096
8709,106474.93548006959
12404,355927.1623063891
14986,216197.86585788513
10714,327805.1402590098
14286,209874.15763707197
13828,359750.9999617838
8926,414694.4813479267
12233,175462.59523568978
3913,197769.10852531838
5221,200645.4896594834
14965,103287.99310030123
862,230023.72920054232
13907,157122.9538069704
5418,186664.04893701314
2045,189892.376785885
13321,194809.03520520002
2762,291012.6097284748
13888,159433.88868991708
14962,164111.30806729812
13305,380580.8464187451
8487,206923.6226775121
7146,176073.68616031698
1134,184773.93541025667
15092,371130.6519201577
13760,229077.84919843526
11958,423482.0844279429
3177,181516.96977823414
11350,207024.64845359273
1524,132859.7777622048
5527,222337.51088606258
2872,182981.5573737298
8602,313428.0120616415
3067,368391.23515445954
10435,223542.11824686345
11222,211740.7062389349
8700,150304.616372495
10961,242426.0048336887
14305,179973.2715471705
8362,294942.94747844717
4979,160761.81001154718
7180,337974.350541285
5763,135534.36344789132
2192,157158.21384888896
13581,178258.38028059367
10720,154679.09354102894
1358,209894.30037262532
13366,418229.3437328542
13539,352361.1847854612
12849,204369.54908119247
6794,185218.01771592323
525,464226.1171332787
12223,347754.155397636
16271,166298.20454231987
5818,125354.24620703308
16588,283899.3525319852
8981,121909.26069217395
16476,124138.05868808701
14663,171861.54847108715
3,137811.25622489047
6615,129318.45452048031
12215,264319.7647142696
304,271536.6662629864
13634,281983.42568703345
9208,187876.8455101572
2175,165616.48383863902
250,229299.15434329933
6045,200187.05548932892
10516,187978.24561436565
1852,467554.67399734847
1573,189773.84496345167
15079,163535.6671973233
5500,178601.86770491992
15775,168659.20439373679
3198,165857.592747922
6718,189660.05138756207
4149,161130.84095239497
9627,279445.94690768985
7595,299298.8634441276
4538,202472.43253071225
3555,205949.6288203549
10483,398213.1225164428
8834,166926.52597345095
16412,173109.23877447535
6449,166367.82710580534
2767,186534.6302861583
11498,173697.4536980009
16472,144393.74409147262
178,365376.7431879179
10948,213775.36625091583
13313,318896.5460320074
8065,159451.8782165654
102,141224.09002667133
14428,145418.9583663638
11973,127441.49063103713
6663,181263.76027229457
15989,132563.71103539527
10955,514848.1448165618
11772,145040.87768519204
11364,274890.28666144883
7082,168006.1134910333
7749,407884.31746447424
6428,135126.35022194544
6869,104899.79300832555
295,168563.04878710344
12266,262867.71723357105
11129,170359.29539732
826,276499.421616277
3262,235792.58688732717
15641,383538.9888936286
1662,485677.075144266
10926,203407.7183389588
10232,227212.201181687
6376,182460.82522498298
7817,177020.57214473642
354,199628.28255854227
10076,185097.0801787233
11379,321931.7418287662
10184,124198.18070365283
4696,366777.53405866993
13562,494267.9298769461
5436,184698.18612973567
13196,120205.40137803236
14939,194223.9149705128
14004,192566.1541206742
5916,178593.7301295431
7229,178433.83780118867
9143,155880.98878206703
3440,182155.73720925924
319,168880.1726955061
11683,233235.4834562324
12647,238600.41641798217
12788,176415.38877882742
13662,249379.66161319576
423,295854.98396039056
5222,227628.13342692022
9242,184556.99301763982
2641,183130.10423744365
4855,153158.33283800958
5360,163771.69806648456
9799,145861.42964561365
5526,269175.7156341018
10309,163594.29363761263
2144,235502.25145122324
7191,201368.92055276863
6732,167139.66749861118
14789,144946.47791259707
13525,155849.33684659805
4066,408620.3338074987
16422,207544.7857199432
14890,188982.36826547075
2922,234670.6021431762
3601,116681.2736652789
13416,108271.31564871469
14363,163334.91733741964
9496,320447.7434655063
7115,356170.7558019046
8615,162931.19900888385
5218,90107.9436375287
9493,197683.46643326947
10623,188929.9283170652
2272,117631.64175391333
3352,267045.8178790308
84,181680.50791190154
8086,124847.09815177543
2595,214039.3417356642
3531,159386.76004152707
7460,277501.1642947918
9214,275175.3352377074
2790,187703.2068203065
10548,224595.50612687782
9218,178666.71724996212
7435,166682.99987166683
15780,193763.52457167592
7640,214771.37262018264
6223,189259.65979416962
3425,112676.96365978423
10582,146146.1100801588
702,242340.60474208862
2111,181404.21619239662
11730,190622.2043671467
9865,258067.74502820373
16478,297403.50935613876
1885,233843.2212316052
3956,363816.1830966219
16735,125410.67119453766
15264,196015.926051318
15971,148665.77490495276
5584,208570.91322161673
15242,167481.95634861838
14358,165746.3724388769
11300,208866.6601786638
5446,184930.4878985189
3934,182792.91779220052
6610,176367.28998863176
10164,242325.48766935314
4646,190289.6201736958
13304,200452.2296353124
1985,204995.20516731284
4746,140974.38710479054
7963,187175.18733518873
14083,327952.06989142025
13140,299325.4412225345
15023,226107.28760052915
13093,236788.69965436417
7160,161559.0098463363
7407,182616.7986906835
16056,183823.01720030382
751,450952.4518330872
6179,92262.2897140945
9137,301935.41132681794
10992,270133.61719987245
5744,464179.94264536863
10884,162969.82954363734
12858,302707.2292274018
13005,249989.23278610976
16714,210889.11052533024
1419,232680.68865247627
6064,199853.58245131667
3771,216169.78963651904
5945,439162.0324630538
8453,67415.59515620317
3806,160890.04243080688
16748,255360.6887802855
11380,224955.23883106996
3107,201935.07369083195
12003,201322.57916432002
14567,297575.5053253915
1079,213591.6359362726
11705,140951.21480524362
7814,187434.5765045188
10174,166866.2447959566
5514,252659.05382678143
5265,221083.630664535
10520,357105.49833738664
13195,213597.35976880055
14601,318005.05811830336
6012,176017.26508966406
13079,192168.29222195
9009,128144.63187399314
3122,180243.18564588687
5470,241498.6440544897
4840,168427.8175763836
6270,269590.9442128791
9158,95309.63216757243
10120,104972.88300441869
10672,305736.29892876995
4573,147073.9147526765
12118,336765.13193400996
7447,125484.43033052121
2171,205627.87297779784
6126,442888.6983639999
2836,179693.43047486962
1457,233619.0844700738
11165,229896.26618598658
5923,175068.65009957828
1813,217923.27014817842
3492,229139.63886484198
1917,208492.04224233582
965,340654.03571861715
15795,144095.15447582243
821,206884.74891552713
4568,207009.51999219676
9078,233406.12099432523
11371,122293.5747914779
5149,197458.71658786596
281,201971.58571609092
1918,238073.72083314843
776,149790.19204066327
210,210068.8486534253
10782,178100.4193095631
9653,179465.73563601435
9372,166472.7768042499
5868,164582.86705516287
6176,163952.85652271463
3969,123416.65358656294
7427,158429.94652022462
8544,431244.520303755
5219,231952.04753781625
16488,148473.9376710341
5855,264582.7897950528
15920,113176.65795543473
4393,466469.98273562896
5770,171937.3026746546
2900,133578.3978937309
8622,87845.93824134681
11610,262288.2532439285
10969,124179.37895945302
11029,114659.97557768218
6193,282194.59212837793
14087,472619.56535088585
13623,162470.29674153175
16689,168040.93838459376
1027,228372.2046328761
949,153329.96826992038
672,121192.14643788403
13832,136490.7819407754
2471,212309.58373709474
8728,309741.7923673275
7742,226965.67563460875
2698,232010.61452043732
9084,177393.02684379715
6075,283328.02214648365
2874,169869.3060588344
13119,184979.91216077664
5010,203328.69751448653
1284,178255.03441476898
1151,171128.72604620163
5110,314361.62125192326
11386,159928.4436787722
8019,212235.19721553192
2859,129357.33233012086
16110,178881.51004627856
16027,237237.41520867162
14902,183587.59562849742
14301,228223.5438528386
2451,222851.75542744438
13596,136730.45861077413
1464,140211.21848884376
7927,383718.61340852553
9638,223220.42876436232
8009,298111.9359569952
11903,151823.15865286882
9243,114974.52094731349
547,178249.36409960306
5511,126561.89612932557
11247,172162.96608249482
15928,351184.70499598584
3434,229034.3443640399
7614,112971.5085746691
1380,209809.0245254104
2770,139768.65395226187
111,184257.89455566037
5994,133676.83797676378
12341,201427.6857001936
2787,278837.2259299374
14410,297077.710925267
15983,130748.96852614549
14876,169929.55536545723
653,158520.62830918824
2174,252302.31794941358
2575,251707.88515486958
7976,166514.04368927213
5812,316332.081263901
13589,225567.40850788663
9122,152999.4554330389
8159,440320.2112532931
8754,278135.71249965107
9321,225590.30977877264
13535,178620.6666498046
2083,164608.442013166
2689,278449.1307591654
2248,230401.73225025777
11649,155882.93639947043
11045,298936.36745024106
1276,95127.42338939747
5962,171343.81895246182
13012,169924.00051685752
4642,175089.13083655576
179,171945.8364197561
15347,437771.5241550718
3339,150785.97796442942
